Location,Loc_no,No_spp,Phi_in,Alpha,Wgt_n2,Phi_out,Spnum_in,Spnum_out,Iter
SH71      ,   1491,      0, -1.#IO,  1.#R,  41.50, -1.#IO,       0.0,      -1.$,  101
SH72      ,   1492,      0, -1.#IO,  1.#R,  40.78, -1.#IO,       0.0,      -1.$,  101
SH73      ,   1493,      0, -1.#IO,  1.#R,  39.08, -1.#IO,       0.0,      -1.$,  101
SH74      ,   1494,      0, -1.#IO,  1.#R,  39.97, -1.#IO,       0.0,      -1.$,  101
SH75      ,   1495,      0, -1.#IO,  1.#R,  43.22, -1.#IO,       0.0,      -1.$,  101
SH76      ,   1496,      0, -1.#IO,  1.#R,  39.61, -1.#IO,       0.0,      -1.$,  101
SH77      ,   1497,      0, -1.#IO,  1.#R,  39.82, -1.#IO,       0.0,      -1.$,  101
SH78      ,   1498,      0, -1.#IO,  1.#R,  34.84, -1.#IO,       0.0,      -1.$,  101
SH80      ,   1499,      0, -1.#IO,  1.#R,  36.78, -1.#IO,       0.0,      -1.$,  101
SH81      ,   1500,      0, -1.#IO,  1.#R,  43.43, -1.#IO,       0.0,      -1.$,  101
SH82      ,   1501,      0, -1.#IO,  1.#R,  41.02, -1.#IO,       0.0,      -1.$,  101
SH83      ,   1502,      0, -1.#IO,  1.#R,  38.86, -1.#IO,       0.0,      -1.$,  101
SH84      ,   1503,      0, -1.#IO,  1.#R,  38.32, -1.#IO,       0.0,      -1.$,  101
SH85      ,   1504,      0, -1.#IO,  1.#R,  35.37, -1.#IO,       0.0,      -1.$,  101
SH86      ,   1505,      0, -1.#IO,  1.#R,  33.10, -1.#IO,       0.0,      -1.$,  101
SH87      ,   1506,      0, -1.#IO,  1.#R,  30.67, -1.#IO,       0.0,      -1.$,  101
SH88      ,   1507,      0, -1.#IO,  1.#R,  31.42, -1.#IO,       0.0,      -1.$,  101
SH90      ,   1508,      0, -1.#IO,  1.#R,  39.99, -1.#IO,       0.0,      -1.$,  101
SH91      ,   1509,      0, -1.#IO,  1.#R,  41.65, -1.#IO,       0.0,      -1.$,  101
SH92      ,   1510,      0, -1.#IO,  1.#R,  40.31, -1.#IO,       0.0,      -1.$,  101
SH93      ,   1511,      0, -1.#IO,  1.#R,  38.13, -1.#IO,       0.0,      -1.$,  101
SH94      ,   1512,      0, -1.#IO,  1.#R,  35.45, -1.#IO,       0.0,      -1.$,  101
SH95      ,   1513,      0, -1.#IO,  1.#R,  40.00, -1.#IO,       0.0,      -1.$,  101
SH96      ,   1514,      0, -1.#IO,  1.#R,  31.16, -1.#IO,       0.0,      -1.$,  101
SH97      ,   1515,      0, -1.#IO,  1.#R,  24.45, -1.#IO,       0.0,      -1.$,  101
SH98      ,   1516,      0, -1.#IO,  1.#R,  30.93, -1.#IO,       0.0,      -1.$,  101
SJ00      ,   1517,      0, -1.#IO,  1.#R,  32.34, -1.#IO,       0.0,      -1.$,  101
SJ01      ,   1518,      0, -1.#IO,  1.#R,  33.83, -1.#IO,       0.0,      -1.$,  101
SJ02      ,   1519,      0, -1.#IO,  1.#R,  38.98, -1.#IO,       0.0,      -1.$,  101
SJ03      ,   1520,      0, -1.#IO,  1.#R,  39.56, -1.#IO,       0.0,      -1.$,  101
SJ04      ,   1521,      0, -1.#IO,  1.#R,  29.24, -1.#IO,       0.0,      -1.$,  101
SJ05      ,   1522,      0, -1.#IO,  1.#R,  29.52, -1.#IO,       0.0,      -1.$,  101
SJ06      ,   1523,      0, -1.#IO,  1.#R,  28.57, -1.#IO,       0.0,      -1.$,  101
SJ07      ,   1524,      0, -1.#IO,  1.#R,  32.56, -1.#IO,       0.0,      -1.$,  101
SJ08      ,   1525,      0, -1.#IO,  1.#R,  29.92, -1.#IO,       0.0,      -1.$,  101
SJ10      ,   1526,      0, -1.#IO,  1.#R,  31.22, -1.#IO,       0.0,      -1.$,  101
SJ11      ,   1527,      0, -1.#IO,  1.#R,  34.14, -1.#IO,       0.0,      -1.$,  101
SJ12      ,   1528,      0, -1.#IO,  1.#R,  34.54, -1.#IO,       0.0,      -1.$,  101
SJ13      ,   1529,      0, -1.#IO,  1.#R,  36.59, -1.#IO,       0.0,      -1.$,  101
SJ14      ,   1530,      0, -1.#IO,  1.#R,  28.62, -1.#IO,       0.0,      -1.$,  101
SJ15      ,   1531,      0, -1.#IO,  1.#R,  30.64, -1.#IO,       0.0,      -1.$,  101
SJ16      ,   1532,      0, -1.#IO,  1.#R,  29.29, -1.#IO,       0.0,      -1.$,  101
SJ17      ,   1533,      0, -1.#IO,  1.#R,  34.91, -1.#IO,       0.0,      -1.$,  101
SJ18      ,   1534,      0, -1.#IO,  1.#R,  33.34, -1.#IO,       0.0,      -1.$,  101
SJ19      ,   1535,      0, -1.#IO,  1.#R,  30.17, -1.#IO,       0.0,      -1.$,  101
SJ20      ,   1536,      0, -1.#IO,  1.#R,  32.94, -1.#IO,       0.0,      -1.$,  101
SJ21      ,   1537,      0, -1.#IO,  1.#R,  34.70, -1.#IO,       0.0,      -1.$,  101
SJ22      ,   1538,      0, -1.#IO,  1.#R,  35.41, -1.#IO,       0.0,      -1.$,  101
SJ23      ,   1539,      0, -1.#IO,  1.#R,  35.37, -1.#IO,       0.0,      -1.$,  101
SJ24      ,   1540,      0, -1.#IO,  1.#R,  27.94, -1.#IO,       0.0,      -1.$,  101
SJ25      ,   1541,      0, -1.#IO,  1.#R,  29.52, -1.#IO,       0.0,      -1.$,  101
SJ26      ,   1542,      0, -1.#IO,  1.#R,  37.62, -1.#IO,       0.0,      -1.$,  101
SJ27      ,   1543,      0, -1.#IO,  1.#R,  34.99, -1.#IO,       0.0,      -1.$,  101
SJ28      ,   1544,      0, -1.#IO,  1.#R,  40.49, -1.#IO,       0.0,      -1.$,  101
SJ29      ,   1545,      0, -1.#IO,  1.#R,  37.60, -1.#IO,       0.0,      -1.$,  101
SJ30      ,   1546,      0, -1.#IO,  1.#R,  38.27, -1.#IO,       0.0,      -1.$,  101
SJ31      ,   1547,      0, -1.#IO,  1.#R,  38.18, -1.#IO,       0.0,      -1.$,  101
SJ32      ,   1548,      0, -1.#IO,  1.#R,  36.89, -1.#IO,       0.0,      -1.$,  101
SJ33      ,   1549,      0, -1.#IO,  1.#R,  38.32, -1.#IO,       0.0,      -1.$,  101
SJ34      ,   1550,      0, -1.#IO,  1.#R,  37.31, -1.#IO,       0.0,      -1.$,  101
SJ35      ,   1551,      0, -1.#IO,  1.#R,  35.33, -1.#IO,       0.0,      -1.$,  101
SJ36      ,   1552,      0, -1.#IO,  1.#R,  37.79, -1.#IO,       0.0,      -1.$,  101
SJ37      ,   1553,      0, -1.#IO,  1.#R,  41.76, -1.#IO,       0.0,      -1.$,  101
SJ38      ,   1554,      0, -1.#IO,  1.#R,  42.67, -1.#IO,       0.0,      -1.$,  101
SJ39      ,   1555,      0, -1.#IO,  1.#R,  42.10, -1.#IO,       0.0,      -1.$,  101
SJ40      ,   1556,      0, -1.#IO,  1.#R,  37.61, -1.#IO,       0.0,      -1.$,  101
SJ41      ,   1557,      0, -1.#IO,  1.#R,  36.84, -1.#IO,       0.0,      -1.$,  101
SJ42      ,   1558,      0, -1.#IO,  1.#R,  38.36, -1.#IO,       0.0,      -1.$,  101
SJ43      ,   1559,      0, -1.#IO,  1.#R,  39.40, -1.#IO,       0.0,      -1.$,  101
SJ44      ,   1560,      0, -1.#IO,  1.#R,  35.91, -1.#IO,       0.0,      -1.$,  101
SJ45      ,   1561,      0, -1.#IO,  1.#R,  39.09, -1.#IO,       0.0,      -1.$,  101
SJ46      ,   1562,      0, -1.#IO,  1.#R,  37.78, -1.#IO,       0.0,      -1.$,  101
SJ47      ,   1563,      0, -1.#IO,  1.#R,  40.99, -1.#IO,       0.0,      -1.$,  101
SJ48      ,   1564,      0, -1.#IO,  1.#R,  41.09, -1.#IO,       0.0,      -1.$,  101
SJ49      ,   1565,      0, -1.#IO,  1.#R,  40.56, -1.#IO,       0.0,      -1.$,  101
SJ50      ,   1566,      0, -1.#IO,  1.#R,  30.21, -1.#IO,       0.0,      -1.$,  101
SJ51      ,   1567,      0, -1.#IO,  1.#R,  29.49, -1.#IO,       0.0,      -1.$,  101
SJ52      ,   1568,      0, -1.#IO,  1.#R,  34.05, -1.#IO,       0.0,      -1.$,  101
SJ53      ,   1569,      0, -1.#IO,  1.#R,  38.78, -1.#IO,       0.0,      -1.$,  101
SJ54      ,   1570,      0, -1.#IO,  1.#R,  37.50, -1.#IO,       0.0,      -1.$,  101
SJ55      ,   1571,      0, -1.#IO,  1.#R,  36.25, -1.#IO,       0.0,      -1.$,  101
SJ56      ,   1572,      0, -1.#IO,  1.#R,  36.15, -1.#IO,       0.0,      -1.$,  101
SJ57      ,   1573,      0, -1.#IO,  1.#R,  34.70, -1.#IO,       0.0,      -1.$,  101
SJ58      ,   1574,      0, -1.#IO,  1.#R,  37.05, -1.#IO,       0.0,      -1.$,  101
SJ59      ,   1575,      0, -1.#IO,  1.#R,  36.00, -1.#IO,       0.0,      -1.$,  101
SJ60      ,   1576,      0, -1.#IO,  1.#R,  29.15, -1.#IO,       0.0,      -1.$,  101
SJ61      ,   1577,      0, -1.#IO,  1.#R,  26.29, -1.#IO,       0.0,      -1.$,  101
SJ62      ,   1578,      0, -1.#IO,  1.#R,  31.68, -1.#IO,       0.0,      -1.$,  101
SJ63      ,   1579,      0, -1.#IO,  1.#R,  35.56, -1.#IO,       0.0,      -1.$,  101
SJ64      ,   1580,      0, -1.#IO,  1.#R,  36.72, -1.#IO,       0.0,      -1.$,  101
SJ65      ,   1581,      0, -1.#IO,  1.#R,  34.30, -1.#IO,       0.0,      -1.$,  101
SJ66      ,   1582,      0, -1.#IO,  1.#R,  33.90, -1.#IO,       0.0,      -1.$,  101
SJ67      ,   1583,      0, -1.#IO,  1.#R,  29.74, -1.#IO,       0.0,      -1.$,  101
SJ68      ,   1584,      0, -1.#IO,  1.#R,  30.13, -1.#IO,       0.0,      -1.$,  101
SJ69      ,   1585,      0, -1.#IO,  1.#R,  31.77, -1.#IO,       0.0,      -1.$,  101
SJ70      ,   1586,      0, -1.#IO,  1.#R,  26.23, -1.#IO,       0.0,      -1.$,  101
SJ71      ,   1587,      0, -1.#IO,  1.#R,  27.08, -1.#IO,       0.0,      -1.$,  101
SJ72      ,   1588,      0, -1.#IO,  1.#R,  32.56, -1.#IO,       0.0,      -1.$,  101
SJ73      ,   1589,      0, -1.#IO,  1.#R,  36.69, -1.#IO,       0.0,      -1.$,  101
SJ74      ,   1590,      0, -1.#IO,  1.#R,  35.05, -1.#IO,       0.0,      -1.$,  101
SJ75      ,   1591,      0, -1.#IO,  1.#R,  33.87, -1.#IO,       0.0,      -1.$,  101
SJ76      ,   1592,      0, -1.#IO,  1.#R,  34.64, -1.#IO,       0.0,      -1.$,  101
SJ77      ,   1593,      0, -1.#IO,  1.#R,  28.12, -1.#IO,       0.0,      -1.$,  101
SJ78      ,   1594,      0, -1.#IO,  1.#R,  28.19, -1.#IO,       0.0,      -1.$,  101
SJ79      ,   1595,      0, -1.#IO,  1.#R,  38.16, -1.#IO,       0.0,      -1.$,  101
SJ80      ,   1596,      0, -1.#IO,  1.#R,  30.92, -1.#IO,       0.0,      -1.$,  101
SJ81      ,   1597,      0, -1.#IO,  1.#R,  35.65, -1.#IO,       0.0,      -1.$,  101
SJ82      ,   1598,      0, -1.#IO,  1.#R,  35.47, -1.#IO,       0.0,      -1.$,  101
SJ83      ,   1599,      0, -1.#IO,  1.#R,  33.37, -1.#IO,       0.0,      -1.$,  101
SJ84      ,   1600,      0, -1.#IO,  1.#R,  27.99, -1.#IO,       0.0,      -1.$,  101
SJ85      ,   1601,      0, -1.#IO,  1.#R,  32.23, -1.#IO,       0.0,      -1.$,  101
SJ86      ,   1602,      0, -1.#IO,  1.#R,  37.30, -1.#IO,       0.0,      -1.$,  101
SJ87      ,   1603,      0, -1.#IO,  1.#R,  35.28, -1.#IO,       0.0,      -1.$,  101
SJ88      ,   1604,      0, -1.#IO,  1.#R,  36.96, -1.#IO,       0.0,      -1.$,  101
SJ89      ,   1605,      0, -1.#IO,  1.#R,  40.23, -1.#IO,       0.0,      -1.$,  101
SJ90      ,   1606,      0, -1.#IO,  1.#R,  36.25, -1.#IO,       0.0,      -1.$,  101
SJ91      ,   1607,      0, -1.#IO,  1.#R,  29.94, -1.#IO,       0.0,      -1.$,  101
SJ92      ,   1608,      0, -1.#IO,  1.#R,  35.70, -1.#IO,       0.0,      -1.$,  101
SJ93      ,   1609,      0, -1.#IO,  1.#R,  38.80, -1.#IO,       0.0,      -1.$,  101
SJ94      ,   1610,      0, -1.#IO,  1.#R,  38.28, -1.#IO,       0.0,      -1.$,  101
SJ95      ,   1611,      0, -1.#IO,  1.#R,  40.28, -1.#IO,       0.0,      -1.$,  101
SJ96      ,   1612,      0, -1.#IO,  1.#R,  39.49, -1.#IO,       0.0,      -1.$,  101
SJ97      ,   1613,      0, -1.#IO,  1.#R,  35.35, -1.#IO,       0.0,      -1.$,  101
SJ98      ,   1614,      0, -1.#IO,  1.#R,  38.68, -1.#IO,       0.0,      -1.$,  101
SJ99      ,   1615,      0, -1.#IO,  1.#R,  39.57, -1.#IO,       0.0,      -1.$,  101
SK00      ,   1616,      0, -1.#IO,  1.#R,  39.18, -1.#IO,       0.0,      -1.$,  101
SK01      ,   1617,      0, -1.#IO,  1.#R,  33.79, -1.#IO,       0.0,      -1.$,  101
SK02      ,   1618,      0, -1.#IO,  1.#R,  28.81, -1.#IO,       0.0,      -1.$,  101
SK03      ,   1619,      0, -1.#IO,  1.#R,  36.53, -1.#IO,       0.0,      -1.$,  101
SK04      ,   1620,      0, -1.#IO,  1.#R,  39.82, -1.#IO,       0.0,      -1.$,  101
SK05      ,   1621,      0, -1.#IO,  1.#R,  41.75, -1.#IO,       0.0,      -1.$,  101
SK06      ,   1622,      0, -1.#IO,  1.#R,  39.71, -1.#IO,       0.0,      -1.$,  101
SK07      ,   1623,      0, -1.#IO,  1.#R,  37.56, -1.#IO,       0.0,      -1.$,  101
SK08      ,   1624,      0, -1.#IO,  1.#R,  38.37, -1.#IO,       0.0,      -1.$,  101
SK09      ,   1625,      0, -1.#IO,  1.#R,  38.98, -1.#IO,       0.0,      -1.$,  101
SK10      ,   1626,      0, -1.#IO,  1.#R,  29.75, -1.#IO,       0.0,      -1.$,  101
SK11      ,   1627,      0, -1.#IO,  1.#R,  28.78, -1.#IO,       0.0,      -1.$,  101
SK12      ,   1628,      0, -1.#IO,  1.#R,  28.62, -1.#IO,       0.0,      -1.$,  101
SK13      ,   1629,      0, -1.#IO,  1.#R,  35.18, -1.#IO,       0.0,      -1.$,  101
SK14      ,   1630,      0, -1.#IO,  1.#R,  39.00, -1.#IO,       0.0,      -1.$,  101
SK15      ,   1631,      0, -1.#IO,  1.#R,  41.19, -1.#IO,       0.0,      -1.$,  101
SK16      ,   1632,      0, -1.#IO,  1.#R,  40.01, -1.#IO,       0.0,      -1.$,  101
SK17      ,   1633,      0, -1.#IO,  1.#R,  34.87, -1.#IO,       0.0,      -1.$,  101
SK18      ,   1634,      0, -1.#IO,  1.#R,  36.82, -1.#IO,       0.0,      -1.$,  101
SK19      ,   1635,      0, -1.#IO,  1.#R,  39.34, -1.#IO,       0.0,      -1.$,  101
SK20      ,   1636,      0, -1.#IO,  1.#R,  30.90, -1.#IO,       0.0,      -1.$,  101
SK21      ,   1637,      0, -1.#IO,  1.#R,  25.92, -1.#IO,       0.0,      -1.$,  101
SK22      ,   1638,      0, -1.#IO,  1.#R,  35.01, -1.#IO,       0.0,      -1.$,  101
SK23      ,   1639,      0, -1.#IO,  1.#R,  29.06, -1.#IO,       0.0,      -1.$,  101
SK24      ,   1640,      0, -1.#IO,  1.#R,  36.22, -1.#IO,       0.0,      -1.$,  101
SK25      ,   1641,      0, -1.#IO,  1.#R,  39.58, -1.#IO,       0.0,      -1.$,  101
SK26      ,   1642,      0, -1.#IO,  1.#R,  40.07, -1.#IO,       0.0,      -1.$,  101
SK27      ,   1643,      0, -1.#IO,  1.#R,  34.14, -1.#IO,       0.0,      -1.$,  101
SK28      ,   1644,      0, -1.#IO,  1.#R,  34.44, -1.#IO,       0.0,      -1.$,  101
SK29      ,   1645,      0, -1.#IO,  1.#R,  35.71, -1.#IO,       0.0,      -1.$,  101
SK30      ,   1646,      0, -1.#IO,  1.#R,  24.30, -1.#IO,       0.0,      -1.$,  101
SK31      ,   1647,      0, -1.#IO,  1.#R,  26.40, -1.#IO,       0.0,      -1.$,  101
SK32      ,   1648,      0, -1.#IO,  1.#R,  24.73, -1.#IO,       0.0,      -1.$,  101
SK33      ,   1649,      0, -1.#IO,  1.#R,  32.71, -1.#IO,       0.0,      -1.$,  101
SK34      ,   1650,      0, -1.#IO,  1.#R,  32.38, -1.#IO,       0.0,      -1.$,  101
SK35      ,   1651,      0, -1.#IO,  1.#R,  34.35, -1.#IO,       0.0,      -1.$,  101
SK36      ,   1652,      0, -1.#IO,  1.#R,  34.63, -1.#IO,       0.0,      -1.$,  101
SK37      ,   1653,      0, -1.#IO,  1.#R,  27.82, -1.#IO,       0.0,      -1.$,  101
SK38      ,   1654,      0, -1.#IO,  1.#R,  37.17, -1.#IO,       0.0,      -1.$,  101
SK39      ,   1655,      0, -1.#IO,  1.#R,  33.93, -1.#IO,       0.0,      -1.$,  101
SK40      ,   1656,      0, -1.#IO,  1.#R,  31.37, -1.#IO,       0.0,      -1.$,  101
SK41      ,   1657,      0, -1.#IO,  1.#R,  37.09, -1.#IO,       0.0,      -1.$,  101
SK42      ,   1658,      0, -1.#IO,  1.#R,  25.68, -1.#IO,       0.0,      -1.$,  101
SK43      ,   1659,      0, -1.#IO,  1.#R,  33.21, -1.#IO,       0.0,      -1.$,  101
SK44      ,   1660,      0, -1.#IO,  1.#R,  30.12, -1.#IO,       0.0,      -1.$,  101
SK45      ,   1661,      0, -1.#IO,  1.#R,  31.62, -1.#IO,       0.0,      -1.$,  101
SK46      ,   1662,      0, -1.#IO,  1.#R,  33.87, -1.#IO,       0.0,      -1.$,  101
SK47      ,   1663,      0, -1.#IO,  1.#R,  33.72, -1.#IO,       0.0,      -1.$,  101
SK48      ,   1664,      0, -1.#IO,  1.#R,  31.35, -1.#IO,       0.0,      -1.$,  101
SK49      ,   1665,      0, -1.#IO,  1.#R,  31.97, -1.#IO,       0.0,      -1.$,  101
SK50      ,   1666,      0, -1.#IO,  1.#R,  37.01, -1.#IO,       0.0,      -1.$,  101
SK51      ,   1667,      0, -1.#IO,  1.#R,  38.03, -1.#IO,       0.0,      -1.$,  101
SK52      ,   1668,      0, -1.#IO,  1.#R,  33.99, -1.#IO,       0.0,      -1.$,  101
SK53      ,   1669,      0, -1.#IO,  1.#R,  31.17, -1.#IO,       0.0,      -1.$,  101
SK54      ,   1670,      0, -1.#IO,  1.#R,  29.47, -1.#IO,       0.0,      -1.$,  101
SK55      ,   1671,      0, -1.#IO,  1.#R,  33.66, -1.#IO,       0.0,      -1.$,  101
SK56      ,   1672,      0, -1.#IO,  1.#R,  35.30, -1.#IO,       0.0,      -1.$,  101
SK57      ,   1673,      0, -1.#IO,  1.#R,  33.97, -1.#IO,       0.0,      -1.$,  101
SK58      ,   1674,      0, -1.#IO,  1.#R,  36.33, -1.#IO,       0.0,      -1.$,  101
SK59      ,   1675,      0, -1.#IO,  1.#R,  36.40, -1.#IO,       0.0,      -1.$,  101
SK60      ,   1676,      0, -1.#IO,  1.#R,  39.15, -1.#IO,       0.0,      -1.$,  101
SK61      ,   1677,      0, -1.#IO,  1.#R,  35.53, -1.#IO,       0.0,      -1.$,  101
SK62      ,   1678,      0, -1.#IO,  1.#R,  37.35, -1.#IO,       0.0,      -1.$,  101
SK63      ,   1679,      0, -1.#IO,  1.#R,  36.51, -1.#IO,       0.0,      -1.$,  101
SK64      ,   1680,      0, -1.#IO,  1.#R,  37.03, -1.#IO,       0.0,      -1.$,  101
SK65      ,   1681,      0, -1.#IO,  1.#R,  34.93, -1.#IO,       0.0,      -1.$,  101
SK66      ,   1682,      0, -1.#IO,  1.#R,  34.87, -1.#IO,       0.0,      -1.$,  101
SK67      ,   1683,      0, -1.#IO,  1.#R,  35.46, -1.#IO,       0.0,      -1.$,  101
SK68      ,   1684,      0, -1.#IO,  1.#R,  38.01, -1.#IO,       0.0,      -1.$,  101
SK69      ,   1685,      0, -1.#IO,  1.#R,  36.43, -1.#IO,       0.0,      -1.$,  101
SK70      ,   1686,      0, -1.#IO,  1.#R,  34.56, -1.#IO,       0.0,      -1.$,  101
SK71      ,   1687,      0, -1.#IO,  1.#R,  34.57, -1.#IO,       0.0,      -1.$,  101
SK72      ,   1688,      0, -1.#IO,  1.#R,  35.78, -1.#IO,       0.0,      -1.$,  101
SK73      ,   1689,      0, -1.#IO,  1.#R,  33.20, -1.#IO,       0.0,      -1.$,  101
SK74      ,   1690,      0, -1.#IO,  1.#R,  29.05, -1.#IO,       0.0,      -1.$,  101
SK75      ,   1691,      0, -1.#IO,  1.#R,  35.70, -1.#IO,       0.0,      -1.$,  101
SK76      ,   1692,      0, -1.#IO,  1.#R,  33.93, -1.#IO,       0.0,      -1.$,  101
SK77      ,   1693,      0, -1.#IO,  1.#R,  36.10, -1.#IO,       0.0,      -1.$,  101
SK78      ,   1694,      0, -1.#IO,  1.#R,  38.56, -1.#IO,       0.0,      -1.$,  101
SK79      ,   1695,      0, -1.#IO,  1.#R,  35.79, -1.#IO,       0.0,      -1.$,  101
SK80      ,   1696,      0, -1.#IO,  1.#R,  32.70, -1.#IO,       0.0,      -1.$,  101
SK81      ,   1697,      0, -1.#IO,  1.#R,  31.25, -1.#IO,       0.0,      -1.$,  101
SK82      ,   1698,      0, -1.#IO,  1.#R,  31.09, -1.#IO,       0.0,      -1.$,  101
SK83      ,   1699,      0, -1.#IO,  1.#R,  34.47, -1.#IO,       0.0,      -1.$,  101
SK84      ,   1700,      0, -1.#IO,  1.#R,  32.79, -1.#IO,       0.0,      -1.$,  101
SK85      ,   1701,      0, -1.#IO,  1.#R,  35.50, -1.#IO,       0.0,      -1.$,  101
SK86      ,   1702,      0, -1.#IO,  1.#R,  36.08, -1.#IO,       0.0,      -1.$,  101
SK87      ,   1703,      0, -1.#IO,  1.#R,  38.21, -1.#IO,       0.0,      -1.$,  101
SK88      ,   1704,      0, -1.#IO,  1.#R,  38.99, -1.#IO,       0.0,      -1.$,  101
SK89      ,   1705,      0, -1.#IO,  1.#R,  39.79, -1.#IO,       0.0,      -1.$,  101
SK90      ,   1706,      0, -1.#IO,  1.#R,  29.69, -1.#IO,       0.0,      -1.$,  101
SK91      ,   1707,      0, -1.#IO,  1.#R,  30.49, -1.#IO,       0.0,      -1.$,  101
SK92      ,   1708,      0, -1.#IO,  1.#R,  29.54, -1.#IO,       0.0,      -1.$,  101
SK93      ,   1709,      0, -1.#IO,  1.#R,  31.31, -1.#IO,       0.0,      -1.$,  101
SK94      ,   1710,      0, -1.#IO,  1.#R,  36.58, -1.#IO,       0.0,      -1.$,  101
SK95      ,   1711,      0, -1.#IO,  1.#R,  36.59, -1.#IO,       0.0,      -1.$,  101
SK96      ,   1712,      0, -1.#IO,  1.#R,  36.00, -1.#IO,       0.0,      -1.$,  101
SK97      ,   1713,      0, -1.#IO,  1.#R,  36.58, -1.#IO,       0.0,      -1.$,  101
SK98      ,   1714,      0, -1.#IO,  1.#R,  39.97, -1.#IO,       0.0,      -1.$,  101
SK99      ,   1715,      0, -1.#IO,  1.#R,  39.47, -1.#IO,       0.0,      -1.$,  101
SM62      ,   1716,      0, -1.#IO,  1.#R,  30.15, -1.#IO,       0.0,      -1.$,  101
SM70      ,   1717,      0, -1.#IO,  1.#R,  33.51, -1.#IO,       0.0,      -1.$,  101
SM71      ,   1718,      0, -1.#IO,  1.#R,  25.63, -1.#IO,       0.0,      -1.$,  101
SM72      ,   1719,      0, -1.#IO,  1.#R,  40.47, -1.#IO,       0.0,      -1.$,  101
SM73      ,   1720,      0, -1.#IO,  1.#R,  27.48, -1.#IO,       0.0,      -1.$,  101
SM80      ,   1721,      0, -1.#IO,  1.#R,  24.97, -1.#IO,       0.0,      -1.$,  101
SM81      ,   1722,      0, -1.#IO,  1.#R,  39.22, -1.#IO,       0.0,      -1.$,  101
SM82      ,   1723,      0, -1.#IO,  1.#R,  39.25, -1.#IO,       0.0,      -1.$,  101
SM83      ,   1724,      0, -1.#IO,  1.#R,  40.30, -1.#IO,       0.0,      -1.$,  101
SM84      ,   1725,      0, -1.#IO,  1.#R,  47.61, -1.#IO,       0.0,      -1.$,  101
SM90      ,   1726,      0, -1.#IO,  1.#R,  28.08, -1.#IO,       0.0,      -1.$,  101
SM91      ,   1727,      0, -1.#IO,  1.#R,  40.28, -1.#IO,       0.0,      -1.$,  101
SM92      ,   1728,      0, -1.#IO,  1.#R,  41.47, -1.#IO,       0.0,      -1.$,  101
SM93      ,   1729,      0, -1.#IO,  1.#R,  42.93, -1.#IO,       0.0,      -1.$,  101
SM94      ,   1730,      0, -1.#IO,  1.#R,  47.68, -1.#IO,       0.0,      -1.$,  101
SN00      ,   1731,      0, -1.#IO,  1.#R,  38.77, -1.#IO,       0.0,      -1.$,  101
SN01      ,   1732,      0, -1.#IO,  1.#R,  40.75, -1.#IO,       0.0,      -1.$,  101
SN02      ,   1733,      0, -1.#IO,  1.#R,  41.07, -1.#IO,       0.0,      -1.$,  101
SN03      ,   1734,      0, -1.#IO,  1.#R,  39.35, -1.#IO,       0.0,      -1.$,  101
SN04      ,   1735,      0, -1.#IO,  1.#R,  41.28, -1.#IO,       0.0,      -1.$,  101
SN10      ,   1736,      0, -1.#IO,  1.#R,  39.74, -1.#IO,       0.0,      -1.$,  101
SN11      ,   1737,      0, -1.#IO,  1.#R,  40.96, -1.#IO,       0.0,      -1.$,  101
SN12      ,   1738,      0, -1.#IO,  1.#R,  40.36, -1.#IO,       0.0,      -1.$,  101
SN13      ,   1739,      0, -1.#IO,  1.#R,  43.75, -1.#IO,       0.0,      -1.$,  101
SN14      ,   1740,      0, -1.#IO,  1.#R,  40.62, -1.#IO,       0.0,      -1.$,  101
SN15      ,   1741,      0, -1.#IO,  1.#R,  44.78, -1.#IO,       0.0,      -1.$,  101
SN20      ,   1742,      0, -1.#IO,  1.#R,  34.50, -1.#IO,       0.0,      -1.$,  101
SN21      ,   1743,      0, -1.#IO,  1.#R,  41.03, -1.#IO,       0.0,      -1.$,  101
SN22      ,   1744,      0, -1.#IO,  1.#R,  39.80, -1.#IO,       0.0,      -1.$,  101
SN23      ,   1745,      0, -1.#IO,  1.#R,  40.09, -1.#IO,       0.0,      -1.$,  101
SN24      ,   1746,      0, -1.#IO,  1.#R,  40.41, -1.#IO,       0.0,      -1.$,  101
SN25      ,   1747,      0, -1.#IO,  1.#R,  41.75, -1.#IO,       0.0,      -1.$,  101
SN30      ,   1748,      0, -1.#IO,  1.#R,  31.60, -1.#IO,       0.0,      -1.$,  101
SN31      ,   1749,      0, -1.#IO,  1.#R,  41.12, -1.#IO,       0.0,      -1.$,  101
SN32      ,   1750,      0, -1.#IO,  1.#R,  39.97, -1.#IO,       0.0,      -1.$,  101
SN33      ,   1751,      0, -1.#IO,  1.#R,  39.47, -1.#IO,       0.0,      -1.$,  101
SN34      ,   1752,      0, -1.#IO,  1.#R,  39.91, -1.#IO,       0.0,      -1.$,  101
SN35      ,   1753,      0, -1.#IO,  1.#R,  41.62, -1.#IO,       0.0,      -1.$,  101
SN36      ,   1754,      0, -1.#IO,  1.#R,  26.77, -1.#IO,       0.0,      -1.$,  101
SN40      ,   1755,      0, -1.#IO,  1.#R,  41.27, -1.#IO,       0.0,      -1.$,  101
SN41      ,   1756,      0, -1.#IO,  1.#R,  40.13, -1.#IO,       0.0,      -1.$,  101
