"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"SE73",1422,0,NA,NA,39.42,NA,0,NA,101
"SE74",1423,0,NA,NA,39.81,NA,0,NA,101
"SE75",1424,0,NA,NA,35.61,NA,0,NA,101
"SE76",1425,0,NA,NA,35.28,NA,0,NA,101
"SE77",1426,0,NA,NA,35.87,NA,0,NA,101
"SE78",1427,0,NA,NA,42.75,NA,0,NA,101
"SE79",1428,0,NA,NA,26.38,NA,0,NA,101
"SE80",1429,0,NA,NA,40.13,NA,0,NA,101
"SE81",1430,0,NA,NA,38.58,NA,0,NA,101
"SE82",1431,0,NA,NA,38.59,NA,0,NA,101
"SE83",1432,0,NA,NA,38.38,NA,0,NA,101
"SE84",1433,0,NA,NA,37.15,NA,0,NA,101
"SE85",1434,0,NA,NA,34.8,NA,0,NA,101
"SE86",1435,0,NA,NA,34.18,NA,0,NA,101
"SE87",1436,0,NA,NA,34.35,NA,0,NA,101
"SE88",1437,0,NA,NA,37.62,NA,0,NA,101
"SE89",1438,0,NA,NA,26.18,NA,0,NA,101
"SE90",1439,0,NA,NA,41.63,NA,0,NA,101
"SE91",1440,0,NA,NA,41.05,NA,0,NA,101
"SE92",1441,0,NA,NA,41.46,NA,0,NA,101
"SE93",1442,0,NA,NA,38.09,NA,0,NA,101
"SE94",1443,0,NA,NA,37.39,NA,0,NA,101
"SE95",1444,0,NA,NA,37.24,NA,0,NA,101
"SE96",1445,0,NA,NA,36.49,NA,0,NA,101
"SE97",1446,0,NA,NA,34.5,NA,0,NA,101
"SE98",1447,0,NA,NA,35.16,NA,0,NA,101
"SE99",1448,0,NA,NA,26.78,NA,0,NA,101
"SH12",1449,0,NA,NA,32.74,NA,0,NA,101
"SH13",1450,0,NA,NA,27.53,NA,0,NA,101
"SH22",1451,0,NA,NA,30.51,NA,0,NA,101
"SH23",1452,0,NA,NA,27.6,NA,0,NA,101
"SH24",1453,0,NA,NA,39.81,NA,0,NA,101
"SH27",1454,0,NA,NA,42.52,NA,0,NA,101
"SH28",1455,0,NA,NA,40.21,NA,0,NA,101
"SH29",1456,0,NA,NA,41.15,NA,0,NA,101
"SH32",1457,0,NA,NA,37.63,NA,0,NA,101
"SH33",1458,0,NA,NA,28.17,NA,0,NA,101
"SH34",1459,0,NA,NA,36.89,NA,0,NA,101
"SH36",1460,0,NA,NA,38.23,NA,0,NA,101
"SH37",1461,0,NA,NA,27.62,NA,0,NA,101
"SH38",1462,0,NA,NA,26.66,NA,0,NA,101
"SH39",1463,0,NA,NA,28.25,NA,0,NA,101
"SH43",1464,0,NA,NA,28.28,NA,0,NA,101
"SH44",1465,0,NA,NA,37.98,NA,0,NA,101
"SH45",1466,0,NA,NA,38.3,NA,0,NA,101
"SH46",1467,0,NA,NA,32.56,NA,0,NA,101
"SH47",1468,0,NA,NA,28.88,NA,0,NA,101
"SH48",1469,0,NA,NA,28.07,NA,0,NA,101
"SH49",1470,0,NA,NA,30.39,NA,0,NA,101
"SH50",1471,0,NA,NA,26.96,NA,0,NA,101
"SH51",1472,0,NA,NA,36.55,NA,0,NA,101
"SH52",1473,0,NA,NA,39.44,NA,0,NA,101
"SH53",1474,0,NA,NA,40.1,NA,0,NA,101
"SH54",1475,0,NA,NA,41.35,NA,0,NA,101
"SH55",1476,0,NA,NA,39.82,NA,0,NA,101
"SH56",1477,0,NA,NA,39.23,NA,0,NA,101
"SH57",1478,0,NA,NA,32.1,NA,0,NA,101
"SH58",1479,0,NA,NA,33.29,NA,0,NA,101
"SH59",1480,0,NA,NA,35.22,NA,0,NA,101
"SH60",1481,0,NA,NA,37.63,NA,0,NA,101
"SH61",1482,0,NA,NA,41.74,NA,0,NA,101
"SH62",1483,0,NA,NA,40.96,NA,0,NA,101
"SH63",1484,0,NA,NA,43.46,NA,0,NA,101
"SH64",1485,0,NA,NA,41.85,NA,0,NA,101
"SH65",1486,0,NA,NA,38.45,NA,0,NA,101
"SH66",1487,0,NA,NA,37.61,NA,0,NA,101
"SH67",1488,0,NA,NA,39.82,NA,0,NA,101
"SH68",1489,0,NA,NA,35.45,NA,0,NA,101
"SH70",1490,0,NA,NA,41.03,NA,0,NA,101
"SH71",1491,0,NA,NA,41.5,NA,0,NA,101
"SH72",1492,0,NA,NA,40.78,NA,0,NA,101
"SH73",1493,0,NA,NA,39.08,NA,0,NA,101
"SH74",1494,0,NA,NA,39.97,NA,0,NA,101
"SH75",1495,0,NA,NA,43.22,NA,0,NA,101
"SH76",1496,0,NA,NA,39.61,NA,0,NA,101
"SH77",1497,0,NA,NA,39.82,NA,0,NA,101
"SH78",1498,0,NA,NA,34.84,NA,0,NA,101
"SH80",1499,0,NA,NA,36.78,NA,0,NA,101
"SH81",1500,0,NA,NA,43.43,NA,0,NA,101
"SH82",1501,0,NA,NA,41.02,NA,0,NA,101
"SH83",1502,0,NA,NA,38.86,NA,0,NA,101
"SH84",1503,0,NA,NA,38.32,NA,0,NA,101
"SH85",1504,0,NA,NA,35.37,NA,0,NA,101
"SH86",1505,0,NA,NA,33.1,NA,0,NA,101
"SH87",1506,0,NA,NA,30.67,NA,0,NA,101
"SH88",1507,0,NA,NA,31.42,NA,0,NA,101
"SH90",1508,0,NA,NA,39.99,NA,0,NA,101
"SH91",1509,0,NA,NA,41.65,NA,0,NA,101
"SH92",1510,0,NA,NA,40.31,NA,0,NA,101
"SH93",1511,0,NA,NA,38.13,NA,0,NA,101
"SH94",1512,0,NA,NA,35.45,NA,0,NA,101
"SH95",1513,0,NA,NA,40,NA,0,NA,101
"SH96",1514,0,NA,NA,31.16,NA,0,NA,101
"SH97",1515,0,NA,NA,24.45,NA,0,NA,101
"SH98",1516,0,NA,NA,30.93,NA,0,NA,101
"SJ00",1517,0,NA,NA,32.34,NA,0,NA,101
"SJ01",1518,0,NA,NA,33.83,NA,0,NA,101
"SJ02",1519,0,NA,NA,38.98,NA,0,NA,101
"SJ03",1520,0,NA,NA,39.56,NA,0,NA,101
"SJ04",1521,0,NA,NA,29.24,NA,0,NA,101
"SJ05",1522,0,NA,NA,29.52,NA,0,NA,101
"SJ06",1523,0,NA,NA,28.57,NA,0,NA,101
"SJ07",1524,0,NA,NA,32.56,NA,0,NA,101
"SJ08",1525,0,NA,NA,29.92,NA,0,NA,101
"SJ10",1526,0,NA,NA,31.22,NA,0,NA,101
"SJ11",1527,0,NA,NA,34.14,NA,0,NA,101
"SJ12",1528,0,NA,NA,34.54,NA,0,NA,101
"SJ13",1529,0,NA,NA,36.59,NA,0,NA,101
"SJ14",1530,0,NA,NA,28.62,NA,0,NA,101
"SJ15",1531,0,NA,NA,30.64,NA,0,NA,101
"SJ16",1532,0,NA,NA,29.29,NA,0,NA,101
"SJ17",1533,0,NA,NA,34.91,NA,0,NA,101
"SJ18",1534,0,NA,NA,33.34,NA,0,NA,101
"SJ19",1535,0,NA,NA,30.17,NA,0,NA,101
"SJ20",1536,0,NA,NA,32.94,NA,0,NA,101
"SJ21",1537,0,NA,NA,34.7,NA,0,NA,101
"SJ22",1538,0,NA,NA,35.41,NA,0,NA,101
"SJ23",1539,0,NA,NA,35.37,NA,0,NA,101
"SJ24",1540,0,NA,NA,27.94,NA,0,NA,101
"SJ25",1541,0,NA,NA,29.52,NA,0,NA,101
"SJ26",1542,0,NA,NA,37.62,NA,0,NA,101
"SJ27",1543,0,NA,NA,34.99,NA,0,NA,101
"SJ28",1544,0,NA,NA,40.49,NA,0,NA,101
"SJ29",1545,0,NA,NA,37.6,NA,0,NA,101
"SJ30",1546,0,NA,NA,38.27,NA,0,NA,101
"SJ31",1547,0,NA,NA,38.18,NA,0,NA,101
"SJ32",1548,0,NA,NA,36.89,NA,0,NA,101
"SJ33",1549,0,NA,NA,38.32,NA,0,NA,101
"SJ34",1550,0,NA,NA,37.31,NA,0,NA,101
"SJ35",1551,0,NA,NA,35.33,NA,0,NA,101
"SJ36",1552,0,NA,NA,37.79,NA,0,NA,101
"SJ37",1553,0,NA,NA,41.76,NA,0,NA,101
"SJ38",1554,0,NA,NA,42.67,NA,0,NA,101
"SJ39",1555,0,NA,NA,42.1,NA,0,NA,101
"SJ40",1556,0,NA,NA,37.61,NA,0,NA,101
"SJ41",1557,0,NA,NA,36.84,NA,0,NA,101
"SJ42",1558,0,NA,NA,38.36,NA,0,NA,101
"SJ43",1559,0,NA,NA,39.4,NA,0,NA,101
"SJ44",1560,0,NA,NA,35.91,NA,0,NA,101
"SJ45",1561,0,NA,NA,39.09,NA,0,NA,101
"SJ46",1562,0,NA,NA,37.78,NA,0,NA,101
"SJ47",1563,0,NA,NA,40.99,NA,0,NA,101
"SJ48",1564,0,NA,NA,41.09,NA,0,NA,101
"SJ49",1565,0,NA,NA,40.56,NA,0,NA,101
"SJ50",1566,0,NA,NA,30.21,NA,0,NA,101
"SJ51",1567,0,NA,NA,29.49,NA,0,NA,101
"SJ52",1568,0,NA,NA,34.05,NA,0,NA,101
"SJ53",1569,0,NA,NA,38.78,NA,0,NA,101
"SJ54",1570,0,NA,NA,37.5,NA,0,NA,101
"SJ55",1571,0,NA,NA,36.25,NA,0,NA,101
"SJ56",1572,0,NA,NA,36.15,NA,0,NA,101
"SJ57",1573,0,NA,NA,34.7,NA,0,NA,101
"SJ58",1574,0,NA,NA,37.05,NA,0,NA,101
"SJ59",1575,0,NA,NA,36,NA,0,NA,101
"SJ60",1576,0,NA,NA,29.15,NA,0,NA,101
"SJ61",1577,0,NA,NA,26.29,NA,0,NA,101
"SJ62",1578,0,NA,NA,31.68,NA,0,NA,101
"SJ63",1579,0,NA,NA,35.56,NA,0,NA,101
"SJ64",1580,0,NA,NA,36.72,NA,0,NA,101
"SJ65",1581,0,NA,NA,34.3,NA,0,NA,101
"SJ66",1582,0,NA,NA,33.9,NA,0,NA,101
"SJ67",1583,0,NA,NA,29.74,NA,0,NA,101
"SJ68",1584,0,NA,NA,30.13,NA,0,NA,101
"SJ69",1585,0,NA,NA,31.77,NA,0,NA,101
"SJ70",1586,0,NA,NA,26.23,NA,0,NA,101
"SJ71",1587,0,NA,NA,27.08,NA,0,NA,101
"SJ72",1588,0,NA,NA,32.56,NA,0,NA,101
"SJ73",1589,0,NA,NA,36.69,NA,0,NA,101
"SJ74",1590,0,NA,NA,35.05,NA,0,NA,101
"SJ75",1591,0,NA,NA,33.87,NA,0,NA,101
"SJ76",1592,0,NA,NA,34.64,NA,0,NA,101
"SJ77",1593,0,NA,NA,28.12,NA,0,NA,101
"SJ78",1594,0,NA,NA,28.19,NA,0,NA,101
"SJ79",1595,0,NA,NA,38.16,NA,0,NA,101
"SJ80",1596,0,NA,NA,30.92,NA,0,NA,101
"SJ81",1597,0,NA,NA,35.65,NA,0,NA,101
"SJ82",1598,0,NA,NA,35.47,NA,0,NA,101
"SJ83",1599,0,NA,NA,33.37,NA,0,NA,101
"SJ84",1600,0,NA,NA,27.99,NA,0,NA,101
"SJ85",1601,0,NA,NA,32.23,NA,0,NA,101
"SJ86",1602,0,NA,NA,37.3,NA,0,NA,101
"SJ87",1603,0,NA,NA,35.28,NA,0,NA,101
"SJ88",1604,0,NA,NA,36.96,NA,0,NA,101
"SJ89",1605,0,NA,NA,40.23,NA,0,NA,101
"SJ90",1606,0,NA,NA,36.25,NA,0,NA,101
"SJ91",1607,0,NA,NA,29.94,NA,0,NA,101
"SJ92",1608,0,NA,NA,35.7,NA,0,NA,101
"SJ93",1609,0,NA,NA,38.8,NA,0,NA,101
"SJ94",1610,0,NA,NA,38.28,NA,0,NA,101
"SJ95",1611,0,NA,NA,40.28,NA,0,NA,101
"SJ96",1612,0,NA,NA,39.49,NA,0,NA,101
"SJ97",1613,0,NA,NA,35.35,NA,0,NA,101
"SJ98",1614,0,NA,NA,38.68,NA,0,NA,101
"SJ99",1615,0,NA,NA,39.57,NA,0,NA,101
"SK00",1616,0,NA,NA,39.18,NA,0,NA,101
"SK01",1617,0,NA,NA,33.79,NA,0,NA,101
"SK02",1618,0,NA,NA,28.81,NA,0,NA,101
"SK03",1619,0,NA,NA,36.53,NA,0,NA,101
"SK04",1620,0,NA,NA,39.82,NA,0,NA,101
"SK05",1621,0,NA,NA,41.75,NA,0,NA,101
"SK06",1622,0,NA,NA,39.71,NA,0,NA,101
"SK07",1623,0,NA,NA,37.56,NA,0,NA,101
"SK08",1624,0,NA,NA,38.37,NA,0,NA,101
"SK09",1625,0,NA,NA,38.98,NA,0,NA,101
"SK10",1626,0,NA,NA,29.75,NA,0,NA,101
"SK11",1627,0,NA,NA,28.78,NA,0,NA,101
"SK12",1628,0,NA,NA,28.62,NA,0,NA,101
"SK13",1629,0,NA,NA,35.18,NA,0,NA,101
"SK14",1630,0,NA,NA,39,NA,0,NA,101
"SK15",1631,0,NA,NA,41.19,NA,0,NA,101
"SK16",1632,0,NA,NA,40.01,NA,0,NA,101
"SK17",1633,0,NA,NA,34.87,NA,0,NA,101
"SK18",1634,0,NA,NA,36.82,NA,0,NA,101
"SK19",1635,0,NA,NA,39.34,NA,0,NA,101
"SK20",1636,0,NA,NA,30.9,NA,0,NA,101
"SK21",1637,0,NA,NA,25.92,NA,0,NA,101
"SK22",1638,0,NA,NA,35.01,NA,0,NA,101
"SK23",1639,0,NA,NA,29.06,NA,0,NA,101
"SK24",1640,0,NA,NA,36.22,NA,0,NA,101
"SK25",1641,0,NA,NA,39.58,NA,0,NA,101
"SK26",1642,0,NA,NA,40.07,NA,0,NA,101
"SK27",1643,0,NA,NA,34.14,NA,0,NA,101
"SK28",1644,0,NA,NA,34.44,NA,0,NA,101
"SK29",1645,0,NA,NA,35.71,NA,0,NA,101
"SK30",1646,0,NA,NA,24.3,NA,0,NA,101
"SK31",1647,0,NA,NA,26.4,NA,0,NA,101
"SK32",1648,0,NA,NA,24.73,NA,0,NA,101
"SK33",1649,0,NA,NA,32.71,NA,0,NA,101
"SK34",1650,0,NA,NA,32.38,NA,0,NA,101
"SK35",1651,0,NA,NA,34.35,NA,0,NA,101
"SK36",1652,0,NA,NA,34.63,NA,0,NA,101
"SK37",1653,0,NA,NA,27.82,NA,0,NA,101
"SK38",1654,0,NA,NA,37.17,NA,0,NA,101
"SK39",1655,0,NA,NA,33.93,NA,0,NA,101
"SK40",1656,0,NA,NA,31.37,NA,0,NA,101
"SK41",1657,0,NA,NA,37.09,NA,0,NA,101
"SK42",1658,0,NA,NA,25.68,NA,0,NA,101
"SK43",1659,0,NA,NA,33.21,NA,0,NA,101
"SK44",1660,0,NA,NA,30.12,NA,0,NA,101
"SK45",1661,0,NA,NA,31.62,NA,0,NA,101
"SK46",1662,0,NA,NA,33.87,NA,0,NA,101
"SK47",1663,0,NA,NA,33.72,NA,0,NA,101
"SK48",1664,0,NA,NA,31.35,NA,0,NA,101
"SK49",1665,0,NA,NA,31.97,NA,0,NA,101
"SK50",1666,0,NA,NA,37.01,NA,0,NA,101
"SK51",1667,0,NA,NA,38.03,NA,0,NA,101
"SK52",1668,0,NA,NA,33.99,NA,0,NA,101
"SK53",1669,0,NA,NA,31.17,NA,0,NA,101
"SK54",1670,0,NA,NA,29.47,NA,0,NA,101
"SK55",1671,0,NA,NA,33.66,NA,0,NA,101
"SK56",1672,0,NA,NA,35.3,NA,0,NA,101
"SK57",1673,0,NA,NA,33.97,NA,0,NA,101
"SK58",1674,0,NA,NA,36.33,NA,0,NA,101
"SK59",1675,0,NA,NA,36.4,NA,0,NA,101
"SK60",1676,0,NA,NA,39.15,NA,0,NA,101
"SK61",1677,0,NA,NA,35.53,NA,0,NA,101
"SK62",1678,0,NA,NA,37.35,NA,0,NA,101
"SK63",1679,0,NA,NA,36.51,NA,0,NA,101
"SK64",1680,0,NA,NA,37.03,NA,0,NA,101
"SK65",1681,0,NA,NA,34.93,NA,0,NA,101
"SK66",1682,0,NA,NA,34.87,NA,0,NA,101
"SK67",1683,0,NA,NA,35.46,NA,0,NA,101
"SK68",1684,0,NA,NA,38.01,NA,0,NA,101
"SK69",1685,0,NA,NA,36.43,NA,0,NA,101
"SK70",1686,0,NA,NA,34.56,NA,0,NA,101
"SK71",1687,0,NA,NA,34.57,NA,0,NA,101
"SK72",1688,0,NA,NA,35.78,NA,0,NA,101
"SK73",1689,0,NA,NA,33.2,NA,0,NA,101
"SK74",1690,0,NA,NA,29.05,NA,0,NA,101
"SK75",1691,0,NA,NA,35.7,NA,0,NA,101
"SK76",1692,0,NA,NA,33.93,NA,0,NA,101
"SK77",1693,0,NA,NA,36.1,NA,0,NA,101
"SK78",1694,0,NA,NA,38.56,NA,0,NA,101
"SK79",1695,0,NA,NA,35.79,NA,0,NA,101
"SK80",1696,0,NA,NA,32.7,NA,0,NA,101
"SK81",1697,0,NA,NA,31.25,NA,0,NA,101
"SK82",1698,0,NA,NA,31.09,NA,0,NA,101
"SK83",1699,0,NA,NA,34.47,NA,0,NA,101
"SK84",1700,0,NA,NA,32.79,NA,0,NA,101
"SK85",1701,0,NA,NA,35.5,NA,0,NA,101
"SK86",1702,0,NA,NA,36.08,NA,0,NA,101
"SK87",1703,0,NA,NA,38.21,NA,0,NA,101
"SK88",1704,0,NA,NA,38.99,NA,0,NA,101
"SK89",1705,0,NA,NA,39.79,NA,0,NA,101
"SK90",1706,0,NA,NA,29.69,NA,0,NA,101
"SK91",1707,0,NA,NA,30.49,NA,0,NA,101
"SK92",1708,0,NA,NA,29.54,NA,0,NA,101
"SK93",1709,0,NA,NA,31.31,NA,0,NA,101
"SK94",1710,0,NA,NA,36.58,NA,0,NA,101
"SK95",1711,0,NA,NA,36.59,NA,0,NA,101
"SK96",1712,0,NA,NA,36,NA,0,NA,101
"SK97",1713,0,NA,NA,36.58,NA,0,NA,101
"SK98",1714,0,NA,NA,39.97,NA,0,NA,101
"SK99",1715,0,NA,NA,39.47,NA,0,NA,101
"SM62",1716,0,NA,NA,30.15,NA,0,NA,101
"SM70",1717,0,NA,NA,33.51,NA,0,NA,101
"SM71",1718,0,NA,NA,25.63,NA,0,NA,101
"SM72",1719,0,NA,NA,40.47,NA,0,NA,101
"SM73",1720,0,NA,NA,27.48,NA,0,NA,101
"SM80",1721,0,NA,NA,24.97,NA,0,NA,101
"SM81",1722,0,NA,NA,39.22,NA,0,NA,101
"SM82",1723,0,NA,NA,39.25,NA,0,NA,101
"SM83",1724,0,NA,NA,40.3,NA,0,NA,101
"SM84",1725,0,NA,NA,47.61,NA,0,NA,101
"SM90",1726,0,NA,NA,28.08,NA,0,NA,101
"SM91",1727,0,NA,NA,40.28,NA,0,NA,101
"SM92",1728,0,NA,NA,41.47,NA,0,NA,101
"SM93",1729,0,NA,NA,42.93,NA,0,NA,101
"SM94",1730,0,NA,NA,47.68,NA,0,NA,101
"SN00",1731,0,NA,NA,38.77,NA,0,NA,101
"SN01",1732,0,NA,NA,40.75,NA,0,NA,101
"SN02",1733,0,NA,NA,41.07,NA,0,NA,101
"SN03",1734,0,NA,NA,39.35,NA,0,NA,101
"SN04",1735,0,NA,NA,41.28,NA,0,NA,101
"SN10",1736,0,NA,NA,39.74,NA,0,NA,101
"SN11",1737,0,NA,NA,40.96,NA,0,NA,101
"SN12",1738,0,NA,NA,40.36,NA,0,NA,101
"SN13",1739,0,NA,NA,43.75,NA,0,NA,101
"SN14",1740,0,NA,NA,40.62,NA,0,NA,101
"SN15",1741,0,NA,NA,44.78,NA,0,NA,101
"SN20",1742,0,NA,NA,34.5,NA,0,NA,101
"SN21",1743,0,NA,NA,41.03,NA,0,NA,101
"SN22",1744,0,NA,NA,39.8,NA,0,NA,101
"SN23",1745,0,NA,NA,40.09,NA,0,NA,101
"SN24",1746,0,NA,NA,40.41,NA,0,NA,101
"SN25",1747,0,NA,NA,41.75,NA,0,NA,101
"SN30",1748,0,NA,NA,31.6,NA,0,NA,101
"SN31",1749,0,NA,NA,41.12,NA,0,NA,101
"SN32",1750,0,NA,NA,39.97,NA,0,NA,101
"SN33",1751,0,NA,NA,39.47,NA,0,NA,101
"SN34",1752,0,NA,NA,39.91,NA,0,NA,101
"SN35",1753,0,NA,NA,41.62,NA,0,NA,101
"SN36",1754,0,NA,NA,26.77,NA,0,NA,101
"SN40",1755,0,NA,NA,41.27,NA,0,NA,101
"SN41",1756,0,NA,NA,40.13,NA,0,NA,101
"SN42",1757,0,NA,NA,40.35,NA,0,NA,101
"SN43",1758,0,NA,NA,40.62,NA,0,NA,101
"SN44",1759,0,NA,NA,38.39,NA,0,NA,101
"SN45",1760,0,NA,NA,39.5,NA,0,NA,101
"SN46",1761,0,NA,NA,41.26,NA,0,NA,101
"SN50",1762,0,NA,NA,39.88,NA,0,NA,101
"SN51",1763,0,NA,NA,41.65,NA,0,NA,101
"SN52",1764,0,NA,NA,37.27,NA,0,NA,101
"SN53",1765,0,NA,NA,33.54,NA,0,NA,101
"SN54",1766,0,NA,NA,37.82,NA,0,NA,101
"SN55",1767,0,NA,NA,36.52,NA,0,NA,101
"SN56",1768,0,NA,NA,37.21,NA,0,NA,101
"SN57",1769,0,NA,NA,36.92,NA,0,NA,101
"SN58",1770,0,NA,NA,29.47,NA,0,NA,101
"SN59",1771,0,NA,NA,29.55,NA,0,NA,101
"SN60",1772,0,NA,NA,33.55,NA,0,NA,101
"SN61",1773,0,NA,NA,34.46,NA,0,NA,101
"SN62",1774,0,NA,NA,35.4,NA,0,NA,101
"SN63",1775,0,NA,NA,34.85,NA,0,NA,101
"SN64",1776,0,NA,NA,38.15,NA,0,NA,101
"SN65",1777,0,NA,NA,36.18,NA,0,NA,101
"SN66",1778,0,NA,NA,34.25,NA,0,NA,101
"SN67",1779,0,NA,NA,35.01,NA,0,NA,101
"SN68",1780,0,NA,NA,33.24,NA,0,NA,101
"SN69",1781,0,NA,NA,28.59,NA,0,NA,101
"SN70",1782,0,NA,NA,35.15,NA,0,NA,101
"SN71",1783,0,NA,NA,41.73,NA,0,NA,101
"SN72",1784,0,NA,NA,35.19,NA,0,NA,101
"SN73",1785,0,NA,NA,31.91,NA,0,NA,101
"SN74",1786,0,NA,NA,40.98,NA,0,NA,101
"SN75",1787,0,NA,NA,37.75,NA,0,NA,101
"SN76",1788,0,NA,NA,37.99,NA,0,NA,101
"SN77",1789,0,NA,NA,33.94,NA,0,NA,101
"SN78",1790,0,NA,NA,37.9,NA,0,NA,101
"SN79",1791,0,NA,NA,40.07,NA,0,NA,101
"SN80",1792,0,NA,NA,40.15,NA,0,NA,101
"SN81",1793,0,NA,NA,41.52,NA,0,NA,101
"SN82",1794,0,NA,NA,40.63,NA,0,NA,101
"SN83",1795,0,NA,NA,41.5,NA,0,NA,101
"SN84",1796,0,NA,NA,39.78,NA,0,NA,101
"SN85",1797,0,NA,NA,38.67,NA,0,NA,101
"SN86",1798,0,NA,NA,37.48,NA,0,NA,101
"SN87",1799,0,NA,NA,35.76,NA,0,NA,101
"SN88",1800,0,NA,NA,36.59,NA,0,NA,101
"SN89",1801,0,NA,NA,38.9,NA,0,NA,101
"SN90",1802,0,NA,NA,42.3,NA,0,NA,101
"SN91",1803,0,NA,NA,41.14,NA,0,NA,101
"SN92",1804,0,NA,NA,37.03,NA,0,NA,101
"SN93",1805,0,NA,NA,39.27,NA,0,NA,101
"SN94",1806,0,NA,NA,43.81,NA,0,NA,101
"SN95",1807,0,NA,NA,42.74,NA,0,NA,101
"SN96",1808,0,NA,NA,38.89,NA,0,NA,101
"SN97",1809,0,NA,NA,36.86,NA,0,NA,101
"SN98",1810,0,NA,NA,32.87,NA,0,NA,101
"SN99",1811,0,NA,NA,40.07,NA,0,NA,101
"SO00",1812,0,NA,NA,42.33,NA,0,NA,101
"SO01",1813,0,NA,NA,41.54,NA,0,NA,101
"SO02",1814,0,NA,NA,40.56,NA,0,NA,101
"SO03",1815,0,NA,NA,31,NA,0,NA,101
"SO04",1816,0,NA,NA,41.76,NA,0,NA,101
"SO05",1817,0,NA,NA,35.19,NA,0,NA,101
"SO06",1818,0,NA,NA,36.36,NA,0,NA,101
"SO07",1819,0,NA,NA,36.77,NA,0,NA,101
"SO08",1820,0,NA,NA,40.11,NA,0,NA,101
"SO09",1821,0,NA,NA,30.64,NA,0,NA,101
"SO10",1822,0,NA,NA,39.07,NA,0,NA,101
"SO11",1823,0,NA,NA,40.33,NA,0,NA,101
"SO12",1824,0,NA,NA,31.35,NA,0,NA,101
"SO13",1825,0,NA,NA,28.6,NA,0,NA,101
"SO14",1826,0,NA,NA,38.39,NA,0,NA,101
"SO15",1827,0,NA,NA,40.35,NA,0,NA,101
"SO16",1828,0,NA,NA,38.55,NA,0,NA,101
"SO17",1829,0,NA,NA,36.97,NA,0,NA,101
"SO18",1830,0,NA,NA,35.89,NA,0,NA,101
"SO19",1831,0,NA,NA,29.48,NA,0,NA,101
"SO20",1832,0,NA,NA,36.6,NA,0,NA,101
"SO21",1833,0,NA,NA,38.19,NA,0,NA,101
"SO22",1834,0,NA,NA,40.5,NA,0,NA,101
"SO23",1835,0,NA,NA,40.19,NA,0,NA,101
"SO24",1836,0,NA,NA,34.76,NA,0,NA,101
"SO25",1837,0,NA,NA,37.45,NA,0,NA,101
"SO26",1838,0,NA,NA,36.43,NA,0,NA,101
"SO27",1839,0,NA,NA,31.78,NA,0,NA,101
"SO28",1840,0,NA,NA,33.63,NA,0,NA,101
"SO29",1841,0,NA,NA,37.2,NA,0,NA,101
"SO30",1842,0,NA,NA,29.04,NA,0,NA,101
"SO31",1843,0,NA,NA,27.38,NA,0,NA,101
"SO32",1844,0,NA,NA,28.82,NA,0,NA,101
"SO33",1845,0,NA,NA,31.13,NA,0,NA,101
"SO34",1846,0,NA,NA,29.41,NA,0,NA,101
"SO35",1847,0,NA,NA,34.87,NA,0,NA,101
"SO36",1848,0,NA,NA,36.66,NA,0,NA,101
"SO37",1849,0,NA,NA,34.67,NA,0,NA,101
"SO38",1850,0,NA,NA,32.99,NA,0,NA,101
"SO39",1851,0,NA,NA,36.17,NA,0,NA,101
"SO40",1852,0,NA,NA,30.76,NA,0,NA,101
"SO41",1853,0,NA,NA,31.91,NA,0,NA,101
"SO42",1854,0,NA,NA,32.66,NA,0,NA,101
"SO43",1855,0,NA,NA,31.07,NA,0,NA,101
"SO44",1856,0,NA,NA,30.62,NA,0,NA,101
"SO45",1857,0,NA,NA,33.55,NA,0,NA,101
"SO46",1858,0,NA,NA,34.76,NA,0,NA,101
"SO47",1859,0,NA,NA,36.82,NA,0,NA,101
"SO48",1860,0,NA,NA,34.9,NA,0,NA,101
"SO49",1861,0,NA,NA,33.43,NA,0,NA,101
"SO50",1862,0,NA,NA,36.37,NA,0,NA,101
"SO51",1863,0,NA,NA,37.38,NA,0,NA,101
"SO52",1864,0,NA,NA,30.62,NA,0,NA,101
"SO53",1865,0,NA,NA,33.05,NA,0,NA,101
"SO54",1866,0,NA,NA,31.96,NA,0,NA,101
"SO55",1867,0,NA,NA,32.29,NA,0,NA,101
"SO56",1868,0,NA,NA,32.65,NA,0,NA,101
"SO57",1869,0,NA,NA,35.09,NA,0,NA,101
"SO58",1870,0,NA,NA,37.99,NA,0,NA,101
"SO59",1871,0,NA,NA,37.65,NA,0,NA,101
"SO60",1872,0,NA,NA,36.48,NA,0,NA,101
"SO61",1873,0,NA,NA,36.55,NA,0,NA,101
"SO62",1874,0,NA,NA,31.64,NA,0,NA,101
"SO63",1875,0,NA,NA,31.37,NA,0,NA,101
"SO64",1876,0,NA,NA,32.49,NA,0,NA,101
"SO65",1877,0,NA,NA,32.78,NA,0,NA,101
"SO66",1878,0,NA,NA,32.22,NA,0,NA,101
"SO67",1879,0,NA,NA,33.96,NA,0,NA,101
"SO68",1880,0,NA,NA,35.38,NA,0,NA,101
"SO69",1881,0,NA,NA,32.87,NA,0,NA,101
"SO70",1882,0,NA,NA,31.88,NA,0,NA,101
